,Game_result,Citizen,Mafia,Don,Sheriff
114,мафия,"[(1, 'Воля'), (3, 'Кельтас'), (4, 'Ginger'), (5, 'Snow'), (7, 'Benjamin'), (9, 'Анархия')]","[(2, 'Mr. Pibb'), (10, 'Night')]","(6, 'Гость')","(8, 'Персик')"
115,мафия,"[(4, 'Night'), (5, 'Шершень'), (6, 'Полицейский'), (7, 'Персик'), (8, 'Анархия'), (9, 'Борщ')]","[(2, 'Trevery'), (3, 'Марта')]","(1, 'Одиннадцатый')","(10, 'Snow')"
116,мафия,"[(1, 'Шершень'), (2, 'Полицейский'), (3, 'Trevery'), (4, 'Персик'), (5, 'Snow'), (10, 'Гость')]","[(6, 'D.O.N.S.'), (8, 'Setti')]","(9, 'Анархия')","(7, 'Одиннадцатый')"
117,мафия,"[(2, 'Марта'), (3, 'Персик'), (5, 'Night'), (7, 'Snow'), (8, 'Борщ'), (10, 'Lynch')]","[(4, 'Анархия'), (9, 'Trevery')]","(6, 'Полицейский')","(1, 'Гость')"
118,город,"[(1, 'Dan Dan'), (2, 'Дор'), (4, 'Дин'), (5, 'Sher'), (6, 'Лайм'), (8, 'Ashley')]","[(7, 'Адик'), (10, 'Lu绿')]","(9, 'Стимул')","(3, 'НикитыЧ')"
119,город,"[(1, 'Шершень'), (3, 'Snow'), (4, 'Arty'), (5, 'Sunset'), (6, 'Коломбо'), (9, 'Benjamin')]","[(8, 'Scorp'), (10, 'Кукла')]","(7, 'Змей')","(2, 'D.O.N.S.')"
120,мафия,"[(1, 'Scorp'), (5, 'Ginger'), (7, 'Mr. Pibb'), (8, 'Гармония'), (9, 'Кукла'), (10, 'Мортал')]","[(3, 'Анархия'), (6, 'Snow')]","(2, 'Дин')","(4, 'Ice')"
121,город,"[(1, 'Стимул'), (3, 'Игрок'), (4, 'НикитыЧ'), (5, 'Змей'), (8, 'Комар'), (9, 'Коломбо')]","[(7, 'Адик'), (10, 'Scorp')]","(2, 'Arty')","(6, 'Sunset')"
122,город,"[(2, 'D.O.N.S.'), (4, 'Snow'), (6, 'Человек'), (7, 'Гармония'), (8, 'Шершень'), (10, 'Дин')]","[(5, 'Cheer'), (9, 'Benjamin')]","(1, 'Mr. Pibb')","(3, 'Кукла')"
123,мафия,"[(1, 'Шершень'), (4, 'НикитыЧ'), (5, 'Ginger'), (6, 'Mr. Pibb'), (8, 'Человек'), (10, 'D.O.N.S.')]","[(7, 'Анархия'), (9, 'Стимул')]","(2, 'Мортал')","(3, 'Гость')"
124,мафия,"[(1, 'D.O.N.S.'), (2, 'НикитыЧ'), (4, 'Игрок'), (5, 'Гость'), (6, 'vipzonet'), (10, 'Стимул')]","[(3, 'Бестолочь'), (9, 'Ботаник')]","(7, 'Гость')","(8, 'Гармония')"
125,город,"[(2, 'Адик'), (3, 'Ириска'), (5, 'Ashley'), (6, 'Гармония'), (7, 'Cheer'), (10, 'Lu绿')]","[(1, 'Scorp'), (4, 'GoN')]","(9, 'Лайм')","(8, 'Шершень')"
126,город,"[(1, 'Ice'), (2, 'Fake'), (3, 'Arty'), (4, 'Гость'), (6, 'Адик'), (9, 'Октава')]","[(5, 'Sunset'), (8, 'НикитыЧ')]","(10, 'Стимул')","(7, 'Сталкер')"
127,мафия,"[(1, 'Гость'), (4, 'Заноза'), (5, 'Адик'), (7, 'Игрок'), (8, 'НикитыЧ'), (10, 'GoN')]","[(3, 'Октава'), (6, 'Fake')]","(2, 'Cheer')","(9, 'Ириска')"
128,мафия,"[(2, 'Cheer'), (3, 'Гость'), (6, 'Ice'), (8, 'Ириска'), (9, 'Игрок'), (10, 'Адик')]","[(1, 'Октава'), (5, 'Sunset')]","(7, 'Кукла')","(4, 'Человек')"
129,город,"[(1, 'Гость'), (2, 'Sunset'), (5, 'Человек'), (7, 'vipzonet'), (8, 'Кукла'), (9, 'Одиннадцатый')]","[(3, 'Ginger'), (6, 'Trevery')]","(10, 'Гость')","(4, 'Snow')"
130,мафия,"[(1, 'НикитыЧ'), (2, 'Коннор'), (3, 'Мортал'), (5, 'Cardinal'), (7, 'Dan Dan'), (9, 'Адик')]","[(8, 'Spectre'), (10, 'Змей')]","(6, 'Рати')","(4, 'Кельтас')"
131,город,"[(1, 'Lu绿'), (2, 'Заноза'), (6, 'Ice'), (7, 'Змей'), (8, 'Адик'), (9, 'Кукла')]","[(4, 'Lightman'), (10, 'Гость')]","(5, 'Dan Dan')","(3, 'Человек')"
132,мафия,"[(1, 'Mr. Pibb'), (2, 'Гость'), (4, 'Dan Dan'), (6, 'Змей'), (7, 'Коломбо'), (9, 'vipzonet')]","[(8, 'Ириска'), (10, 'Коннор')]","(3, 'Spectre')","(5, 'Lu绿')"
133,город,"[(2, 'Коннор'), (3, 'Адик'), (7, 'Стимул'), (8, 'Коломбо'), (9, 'vipzonet'), (10, 'Человек')]","[(1, 'Lu绿'), (4, 'Кукла')]","(5, 'GoN')","(6, 'Ириска')"
134,мафия,"[(2, 'Ice'), (3, 'D.O.N.S.'), (7, 'Кукла'), (8, 'vipzonet'), (9, 'Sunset'), (10, 'Человек')]","[(4, 'Гость'), (6, 'Стимул')]","(1, 'Одиннадцатый')","(5, 'Доктор')"
135,мафия,"[(1, 'Игрок'), (2, 'Sunset'), (3, 'Ириска'), (6, 'Доктор'), (8, 'vipzonet'), (10, 'Lightman')]","[(4, 'Spectre'), (9, 'Ashley')]","(7, 'Адик')","(5, 'Гость')"
136,город,"[(4, 'Самец'), (5, 'Fake'), (6, 'Кукла'), (7, 'Марта'), (8, 'Мортал'), (10, 'D.O.N.S.')]","[(1, 'Джина'), (2, 'Mr. Pibb')]","(3, 'Человек')","(9, 'Гость')"
137,город,"[(3, 'Человек'), (4, 'Адик'), (5, 'Кукла'), (6, 'Одиннадцатый'), (7, 'Ice'), (8, 'Setti')]","[(2, 'Доктор'), (10, 'Dan Dan')]","(1, 'Sunset')","(9, 'Гость')"
138,мафия,"[(1, 'Шершень'), (2, 'Гармония'), (4, 'Spectre'), (8, 'Дор'), (9, 'Кукла'), (10, 'Одиннадцатый')]","[(5, 'Ice'), (7, 'D.O.N.S.')]","(6, 'Frank')","(3, 'Лайм')"
139,город,"[(1, 'Змей'), (2, 'Гость'), (4, 'Дор'), (6, 'Одиннадцатый'), (7, 'Dan Dan'), (10, 'Ника')]","[(3, 'Arty'), (5, 'Кукла')]","(8, 'Багряный')","(9, 'Шершень')"
140,мафия,"[(1, 'Стимул'), (3, 'Dan Dan'), (5, 'Кельтас'), (6, 'Lynch'), (7, 'Mr. Pibb'), (10, 'Коннор')]","[(8, 'Змей'), (9, 'Джина')]","(4, 'Адик')","(2, 'Дор')"
141,мафия,"[(2, 'Адик'), (3, 'Lynch'), (4, 'Энай'), (6, 'Джина'), (9, 'Коннор'), (10, 'Стимул')]","[(5, 'Ice'), (7, 'Дор')]","(8, 'Змей')","(1, 'Mr. Pibb')"
142,город,"[(1, 'Lynch'), (2, 'Дор'), (3, 'Человек'), (4, 'Коннор'), (6, 'Энай'), (9, 'Адик')]","[(7, 'Змей'), (8, 'Джина')]","(10, 'Mr. Pibb')","(5, 'Ice')"
143,мафия,"[(4, 'Кукла'), (5, 'Night'), (7, 'Одиннадцатый'), (8, 'Ice'), (9, 'Человек'), (10, 'Мортал')]","[(1, 'Дор'), (3, 'Arty')]","(2, 'Sunset')","(6, 'Lynch')"
144,город,"[(1, 'Arty'), (3, 'Джина'), (4, 'Кукла'), (6, 'Стимул'), (8, 'Cardinal'), (10, 'D.O.N.S.')]","[(2, 'Mr. Pibb'), (5, 'Sunset')]","(7, 'Lynch')","(9, 'Змей')"
145,мафия,"[(1, 'Ice'), (3, 'Кукла'), (6, 'D.O.N.S.'), (7, 'Cardinal'), (8, 'Шершень'), (10, 'Адик')]","[(4, 'Dan Dan'), (9, 'Дор')]","(5, 'Rize')","(2, 'Одиннадцатый')"
146,город,"[(5, 'Night'), (6, 'Ice'), (7, 'Дор'), (8, 'Гармония'), (9, 'Шершень'), (10, 'Кукла')]","[(3, 'Багряный'), (4, 'Cardinal')]","(2, 'Lynch')","(1, 'Одиннадцатый')"
147,мафия,"[(2, 'Sher'), (3, 'Вольфрам'), (4, 'Адик'), (5, 'НикитыЧ'), (6, 'Человек'), (9, 'Дор')]","[(8, 'Lynch'), (10, 'Кукла')]","(1, 'Flash')","(7, 'Cardinal')"
148,мафия,"[(1, 'Человек'), (5, 'Ice'), (7, 'Lynch'), (8, 'Кукла'), (9, 'НикитыЧ'), (10, 'Cardinal')]","[(3, 'Вольфрам'), (4, 'Flash')]","(2, 'Mr. Pibb')","(6, 'Дор')"
149,мафия,"[(3, 'Лайм'), (4, 'Cardinal'), (6, 'Кукла'), (8, 'НикитыЧ'), (9, 'Mr. Pibb'), (10, 'Benjamin')]","[(5, 'Lynch'), (7, 'Мортал')]","(2, 'Человек')","(1, 'vipzonet')"
150,мафия,"[(2, 'Пряник'), (4, 'Fake'), (6, 'Человек'), (7, 'Ice'), (8, 'Lynch'), (9, 'Arty')]","[(1, 'Стимул'), (5, 'Кукла')]","(3, 'Хохольчик')","(10, 'Марта')"
151,мафия,"[(3, 'Lynch'), (4, 'MiG15-bis'), (6, 'Змей'), (7, 'Arty'), (8, 'Пряник'), (10, '')]","[(2, 'vipzonet'), (9, 'Fake')]","(1, 'Стимул')","(5, 'Ashley')"
152,мафия,"[(3, 'Кукла'), (4, 'Ириска'), (5, 'Ice'), (6, 'Марта'), (7, 'Адик'), (8, 'Дор')]","[(2, 'Mr. Pibb'), (9, 'Sunset')]","(10, 'Коннор')","(1, 'Змей')"
153,мафия,"[(1, 'Хохольчик'), (2, 'Ashley'), (3, 'GoN'), (4, 'Fake'), (6, 'Мортал'), (8, 'Гармония')]","[(5, 'Коннор'), (7, 'Snow')]","(10, 'Scorp')","(9, 'Чикаго')"
154,мафия,"[(1, 'Ashley'), (3, 'Гость'), (6, 'Змей'), (7, 'Snow'), (8, 'Sunset'), (9, 'Ириска')]","[(4, 'Хохольчик'), (5, 'Fake')]","(10, 'Адик')","(2, 'Мортал')"
155,город,"[(1, 'Ashley'), (2, 'Змей'), (5, 'D.O.N.S.'), (6, 'Ice'), (8, 'Sher'), (10, 'Рати')]","[(4, 'Дор'), (9, 'Стимул')]","(3, 'Шпилька')","(7, 'Мортал')"
156,мафия,"[(1, 'Рати'), (4, 'Дин'), (5, 'Ice'), (7, 'D.O.N.S.'), (9, 'Гармония'), (10, 'Мортал')]","[(3, 'Шпилька'), (8, 'Sunset')]","(6, 'Ashley')","(2, 'GoN')"
157,город,"[(1, 'Коннор'), (3, 'Ashley'), (5, 'Ice'), (7, 'Шпилька'), (8, 'Адик'), (10, 'Гармония')]","[(2, 'Персик'), (4, 'Мортал')]","(9, 'Стимул')","(6, 'Sher')"
158,город,"[(3, 'Одиннадцатый'), (4, 'Frank'), (5, 'Arty'), (6, 'Ice'), (7, 'Гармония'), (9, 'Змей')]","[(8, 'Коннор'), (10, 'Человек')]","(1, 'GoN')","(2, 'Sunset')"
159,мафия,"[(1, 'Ice'), (2, 'Snow'), (4, 'Хохольчик'), (5, 'Одиннадцатый'), (8, 'GoN'), (10, 'Sunset')]","[(3, 'Arty'), (9, 'Кукла')]","(7, 'Каменских')","(6, 'Scorp')"
160,мафия,"[(2, 'Arty'), (4, 'Lu绿'), (5, 'Sher'), (6, 'Адик'), (7, 'Кукла'), (8, 'Человек')]","[(3, 'Sunset'), (10, 'Стимул')]","(9, 'Scorp')","(1, 'Ashley')"
161,мафия,"[(1, 'Setti'), (2, 'Кукла'), (4, 'Scorp'), (5, 'Мортал'), (6, 'Sunset'), (9, 'Человек')]","[(3, 'Mr. Pibb'), (8, 'Sher')]","(10, 'Lu绿')","(7, 'Адик')"
162,город,"[(1, 'Одиннадцатый'), (3, 'Ice'), (5, 'Гармония'), (6, 'НикитыЧ'), (7, 'Стимул'), (8, 'Snow')]","[(4, 'Кукла'), (9, 'vipzonet')]","(2, 'Ashley')","(10, 'Игрок')"
163,мафия,"[(1, 'Багряный'), (2, 'Гость'), (3, 'vipzonet'), (5, 'Кукла'), (6, 'Стимул'), (8, 'Шершень')]","[(4, 'Scorp'), (9, 'Каменских')]","(10, 'Lynch')","(7, 'Змей')"
164,мафия,"[(1, 'Кира'), (4, 'Дор'), (5, 'Ice'), (6, 'Воля'), (7, 'Ashley'), (8, 'Змей')]","[(2, 'Гость'), (3, 'Багряный')]","(9, 'Кукла')","(10, 'Mr. Pibb')"
165,город,"[(1, 'Адик'), (4, 'Кукла'), (5, 'vipzonet'), (6, 'Лайм'), (9, 'Стимул'), (10, 'Scorp')]","[(2, 'Гармония'), (7, 'Ashley')]","(3, 'Lynch')","(8, 'Коннор')"
166,мафия,"[(2, 'Человек'), (3, 'Night'), (7, 'Кукла'), (8, 'Lynch'), (9, 'Хохольчик'), (10, 'Snow')]","[(1, 'Ice'), (6, 'Benjamin')]","(4, 'Дор')","(5, 'Анархия')"
167,мафия,"[(2, 'Fake'), (3, 'Mr. Pibb'), (4, 'Мортал'), (5, 'Кукла'), (8, 'Человек'), (9, 'Лайм')]","[(1, 'Sova'), (7, 'Адик')]","(10, 'Ginger')","(6, 'Шпилька')"
168,город,"[(2, 'Mr. Pibb'), (3, 'Fake'), (4, 'Sova'), (7, 'Шпилька'), (9, 'Мортал'), (10, 'Адик')]","[(5, 'Доктор'), (6, 'Кукла')]","(1, 'Сталкер')","(8, 'Лайм')"
169,мафия,"[(1, 'Хохольчик'), (2, 'Гармония'), (3, 'Адик'), (5, 'Мортал'), (9, 'Night'), (10, 'Кукла')]","[(6, 'Ice'), (8, 'Лайм')]","(7, 'Чикаго')","(4, 'Lynch')"
170,мафия,"[(3, 'Одиннадцатый'), (4, 'Гармония'), (5, 'Lynch'), (6, 'Мортал'), (7, 'Sova'), (8, 'Человек')]","[(2, 'Игрок'), (9, 'Fake')]","(1, 'Стимул')","(10, 'Ice')"
171,город,"[(1, 'Одиннадцатый'), (2, 'Кукла'), (3, 'Fake'), (5, 'Ice'), (6, 'Lynch'), (7, 'Sova')]","[(8, 'Гость'), (10, 'Каменских')]","(4, 'Гость')","(9, 'Адик')"
172,мафия,"[(1, 'Гармония'), (3, 'Гость'), (4, 'Адик'), (5, 'GoN'), (6, 'Lynch'), (9, 'Lawliet')]","[(7, 'Дин'), (10, 'Setti')]","(8, 'Sova')","(2, 'Кукла')"
173,мафия,"[(2, 'Гармония'), (4, 'Маркиза'), (6, 'Arty'), (8, 'Стимул'), (9, 'Адик'), (10, 'Сталкер')]","[(3, 'Ice'), (5, 'НикитыЧ')]","(1, 'Fake')","(7, 'Человек')"
174,город,"[(1, 'Arty'), (3, 'Ice'), (6, 'Стимул'), (8, 'Маркиза'), (9, 'Человек'), (10, 'Сталкер')]","[(5, 'vipzonet'), (7, 'НикитыЧ')]","(4, 'Лайм')","(2, 'Fake')"
175,мафия,"[(1, 'Arty'), (4, 'Змей'), (7, 'Лайм'), (8, 'Ginger'), (9, 'Адик'), (10, 'Сталкер')]","[(2, 'Одиннадцатый'), (5, 'Дор')]","(6, 'НикитыЧ')","(3, 'Tamerlan')"
176,город,"[(2, 'Гармония'), (5, 'Snow'), (7, 'Адик'), (8, 'Ice'), (9, 'Trevery'), (10, 'Одиннадцатый')]","[(1, 'Хохольчик'), (4, 'Багряный')]","(3, 'Человек')","(6, 'Абрам')"
177,мафия,"[(1, 'Аниморф'), (3, 'Маркиза'), (4, 'Каменских'), (7, 'Стимул'), (9, 'Сталкер'), (10, 'Мортал')]","[(2, 'GoN'), (8, 'Lynch')]","(6, 'Fake')","(5, 'Марта')"
178,мафия,"[(3, 'Доктор'), (4, 'Lynch'), (6, 'Кукла'), (7, 'Сталкер'), (8, 'Мортал'), (9, 'Ashley')]","[(2, 'НикитыЧ'), (5, 'GoN')]","(10, 'Fake')","(1, 'Одиннадцатый')"
179,мафия,"[(1, 'Адик'), (3, 'Кукла'), (4, 'НикитыЧ'), (5, 'Игрок'), (8, 'Гость'), (10, 'Марта')]","[(2, 'Мортал'), (7, 'Шпилька')]","(6, 'Fake')","(9, 'Стимул')"
180,мафия,"[(1, 'Ася'), (2, 'Маркиза'), (3, 'Мортал'), (4, 'Ice'), (7, 'Шпилька'), (10, 'Мадемуазель')]","[(5, 'НикитыЧ'), (6, 'Ириска')]","(9, 'Кукла')","(8, 'Змей')"
181,мафия,"[(1, 'Адик'), (2, 'Гость'), (4, 'Sova'), (5, 'GoN'), (9, 'Fake'), (10, 'Марта')]","[(3, 'Кукла'), (6, 'НикитыЧ')]","(7, 'Ashley')","(8, 'Ботаник')"
182,мафия,"[(2, 'Мадемуазель'), (3, 'Одиннадцатый'), (4, 'Sova'), (5, 'Абрам'), (8, 'Адик'), (9, 'vipzonet')]","[(1, 'Марта'), (7, 'Кукла')]","(6, 'Ириска')","(10, 'Игрок')"
183,город,"[(2, 'Snow'), (5, 'Dan Dan'), (6, 'Гармония'), (8, 'Spectre'), (9, 'Lynch'), (10, 'Мортал')]","[(1, 'Шпилька'), (3, 'Джина')]","(7, 'Ashley')","(4, 'Ginger')"
184,мафия,"[(1, 'Fake'), (3, 'Адик'), (4, 'Mr. Pibb'), (6, 'Игрок'), (9, 'Человек'), (10, 'Каменских')]","[(2, 'Мортал'), (5, 'Одиннадцатый')]","(7, 'Ice')","(8, 'Кукла')"
185,мафия,"[(1, 'Fake'), (2, 'Человек'), (4, 'Заноза'), (6, 'Кукла'), (8, 'vipzonet'), (10, 'Адик')]","[(5, 'НикитыЧ'), (7, 'Игрок')]","(3, 'Arty')","(9, 'Setti')"
186,город,"[(1, 'Fake'), (2, 'Mr. Pibb'), (3, 'Кукла'), (5, 'vipzonet'), (7, 'Шпилька'), (10, 'Мортал')]","[(4, 'Ice'), (9, 'Игрок')]","(8, 'НикитыЧ')","(6, 'Человек')"
187,мафия,"[(2, 'Mr. Pibb'), (3, 'Fake'), (5, 'vipzonet'), (6, 'Ashley'), (8, 'Шпилька'), (9, 'Ice')]","[(1, 'Мортал'), (4, 'Одиннадцатый')]","(10, 'GoN')","(7, 'Snow')"
188,город,"[(2, 'Snow'), (3, 'Гость'), (4, 'Плюшка'), (5, 'Сталкер'), (7, 'Лача'), (9, 'Stay')]","[(6, 'Человек'), (8, 'Lynch')]","(1, 'Дор')","(10, 'Ботаник')"
189,город,"[(2, 'Шершень'), (4, 'Кукла'), (6, 'Игрок'), (7, 'Lynch'), (9, 'Гармония'), (10, 'Frank')]","[(1, 'Arty'), (8, 'Адик')]","(3, 'НикитыЧ')","(5, 'Ириска')"
190,город,"[(1, 'Мадемуазель'), (2, 'GoN'), (3, 'Коломбо'), (5, 'Setti'), (8, 'Коннор'), (9, 'Каменских')]","[(4, 'Гость'), (6, 'Snow')]","(10, 'Forsir')","(7, 'Персик')"
191,мафия,"[(1, 'Сталкер'), (2, 'Игрок'), (5, 'Каменских'), (6, 'Человек'), (8, 'Коннор'), (10, 'Гость')]","[(4, 'Персик'), (9, 'GoN')]","(7, 'Мортал')","(3, 'Гость')"
192,мафия,"[(2, 'Коннор'), (5, 'Человек'), (6, 'Гармония'), (8, 'Коломбо'), (9, 'GoN'), (10, 'Игрок')]","[(3, 'Кукла'), (4, 'Fake')]","(1, 'Шпилька')","(7, 'Дин')"
193,мафия,"[(2, 'Гость'), (4, 'Персик'), (6, 'Мортал'), (8, 'Forsir'), (9, 'Ася'), (10, 'Сталкер')]","[(1, 'Sher'), (5, 'Анархия')]","(7, 'Лайм')","(3, 'Мадемуазель')"
194,мафия,"[(1, 'Ася'), (2, 'GoN'), (4, 'Мортал'), (5, 'Fake'), (7, 'Шпилька'), (10, 'Кукла')]","[(6, 'Коннор'), (9, 'Гость')]","(8, 'Кельтас')","(3, 'Гармония')"
195,мафия,"[(1, 'НикитыЧ'), (2, 'Коннор'), (7, 'Маркиза'), (8, 'Шпилька'), (9, 'Мортал'), (10, 'Scorp')]","[(4, 'Ice'), (5, 'Кукла')]","(3, 'Лайм')","(6, 'vipzonet')"
196,город,"[(1, 'Шпилька'), (3, 'Мортал'), (4, 'Маркиза'), (5, 'Scorp'), (7, 'Кукла'), (9, 'Стимул')]","[(8, 'НикитыЧ'), (10, 'Каменских')]","(6, 'vipzonet')","(2, 'Змей')"
197,город,"[(1, 'Шпилька'), (3, 'Мортал'), (4, 'Маркиза'), (5, 'Scorp'), (7, 'Кукла'), (9, 'Стимул')]","[(8, 'НикитыЧ'), (10, 'Каменских')]","(6, 'vipzonet')","(2, 'Змей')"
198,мафия,"[(1, 'Ice'), (2, 'Мортал'), (3, 'vipzonet'), (4, 'Лайм'), (7, 'GoN'), (8, 'Маркиза')]","[(5, 'Tamerlan'), (6, 'Scorp')]","(9, 'Коннор')","(10, 'Шпилька')"
199,мафия,"[(1, 'Хохольчик'), (4, 'Одиннадцатый'), (6, 'Scorp'), (7, 'Tamerlan'), (8, 'Маркиза'), (10, 'Snow')]","[(5, 'GoN'), (9, 'Шершень')]","(3, 'Кукла')","(2, 'Стимул')"
200,мафия,"[(1, 'Шпилька'), (3, 'Змей'), (4, 'Forsir'), (5, 'vipzonet'), (8, 'Лайм'), (9, 'Мортал')]","[(6, 'Arty'), (7, 'Коннор')]","(2, 'Ashley')","(10, 'Night')"
201,город,"[(3, 'Мортал'), (4, 'Scorp'), (5, 'Шершень'), (8, 'Ashley'), (9, 'Кукла'), (10, 'Змей')]","[(2, 'Night'), (7, 'Сталкер')]","(6, 'Коннор')","(1, 'Маркиза')"
202,город,"[(4, 'Хохольчик'), (5, 'Snow'), (6, 'Лайм'), (7, 'vipzonet'), (8, 'GoN'), (9, 'Стимул')]","[(2, 'Tamerlan'), (3, 'НикитыЧ')]","(10, 'Шпилька')","(1, 'Ice')"
203,город,"[(2, 'Ginger'), (3, 'Fake'), (5, 'Cardinal'), (6, 'Человек'), (8, 'Lu绿'), (10, 'Хохольчик')]","[(7, 'Мортал'), (9, 'Ice')]","(4, 'Дон Ган')","(1, 'Ятна')"
204,мафия,"[(2, 'Кукла'), (3, 'Человек'), (4, 'Змей'), (5, 'Lu绿'), (9, 'Шпилька'), (10, 'Стимул')]","[(1, 'Дор'), (7, 'Сталкер')]","(6, 'Scorp')","(8, 'Дон Ган')"
205,мафия,"[(2, 'Benjamin'), (3, 'Мортал'), (5, 'Коннор'), (7, 'Гость'), (8, 'Ginger'), (10, 'НикитыЧ')]","[(6, 'Fake'), (9, 'Ice')]","(1, 'Маркиза')","(4, 'Кельтас')"
206,мафия,"[(2, 'Шпилька'), (5, 'Кукла'), (6, 'Дон Ган'), (7, 'Ice'), (9, 'Коннор'), (10, 'Стимул')]","[(1, 'Ginger'), (3, 'Scorp')]","(4, 'Cardinal')","(8, 'Fake')"
207,мафия,"[(3, 'Amber'), (4, 'Коннор'), (5, 'Сакура'), (7, 'Персик'), (8, 'Хохольчик'), (9, 'Дон Ган')]","[(2, 'Arty'), (10, 'Ятна')]","(6, 'Sportsman')","(1, 'Дор')"
208,город,"[(3, 'Snow'), (5, 'Гармония'), (6, 'Lu绿'), (7, 'Шершень'), (8, 'Sportsman'), (10, 'Персик')]","[(4, 'Сакура'), (9, 'Дор')]","(1, 'Шпилька')","(2, 'Ice')"
209,мафия,"[(1, 'Гармония'), (2, 'Scorp'), (6, 'Сталкер'), (7, 'Lucky'), (9, 'Кукла'), (10, 'Хохольчик')]","[(4, 'Дор'), (8, 'Шпилька')]","(5, 'Snow')","(3, 'Маркиза')"
210,город,"[(1, 'Стимул'), (2, 'Игрок'), (7, 'Гость'), (8, 'Stay'), (9, 'Tamerlan'), (10, 'Каменских')]","[(3, 'Marsea'), (5, 'Змей')]","(4, 'Маркиза')","(6, 'Мортал')"
